split,snapshot_time,score_family,top_k,horizon_min,events,sessions,avg_fwd_atr,median_fwd_atr,positive_rate,session_avg_fwd_atr,session_ci_low,session_ci_high
VALIDATION,12:00,MOMENTUM_ONLY,5,60,625,125,0.09668756037890432,0.0,0.4848,0.09668756037890429,-0.105514912951862,0.2906983336211934
VALIDATION,12:00,MOMENTUM_ONLY,5,120,625,125,-0.141752460208645,-0.2,0.4416,-0.14175246020864501,-0.40244505247331336,0.1453412574298191
VALIDATION,12:00,MOMENTUM_VOLUME,1,30,125,125,-0.022343795316544953,-0.10863239573232258,0.472,-0.022343795316544957,-0.3076742909817735,0.2808331786668818
VALIDATION,12:00,MOMENTUM_VOLUME,1,60,125,125,0.15062063992248337,0.0,0.488,0.1506206399224834,-0.2792160447321419,0.5564365054826849
VALIDATION,12:00,MOMENTUM_VOLUME,1,120,125,125,-0.05946479716886783,-0.24034334763946943,0.472,-0.059464797168867774,-0.5926800583944911,0.5096621444856373
VALIDATION,12:00,MOMENTUM_VOLUME,3,30,375,125,0.10884814651449855,0.04682274247487224,0.5093333333333333,0.10884814651449856,-0.08240893405546784,0.3101964826471413
VALIDATION,12:00,MOMENTUM_VOLUME,3,60,375,125,0.06818755938925615,0.0,0.49066666666666664,0.06818755938925615,-0.19336919986908424,0.324206593379088
VALIDATION,12:00,MOMENTUM_VOLUME,3,120,375,125,-0.14112821456826938,-0.2879177377891958,0.448,-0.1411282145682694,-0.4919749649887045,0.21775739655754697
VALIDATION,12:00,MOMENTUM_VOLUME,5,30,625,125,0.07213650453865801,0.0,0.4992,0.07213650453865801,-0.09969685604604926,0.2238452105177561
VALIDATION,12:00,MOMENTUM_VOLUME,5,60,625,125,0.10608192723828816,0.02222222222220201,0.5008,0.1060819272382881,-0.13318677227493567,0.32707780293641603
VALIDATION,12:00,MOMENTUM_VOLUME,5,120,625,125,-0.04904193120932491,-0.1265822784810112,0.464,-0.04904193120932492,-0.32342294293505514,0.24771319258244537
VALIDATION,12:00,QUALITY_3,1,30,125,125,0.026145985779695353,-0.04534412955466568,0.472,0.026145985779695416,-0.29243075554811815,0.3367658797640861
VALIDATION,12:00,QUALITY_3,1,60,125,125,0.1545582150447839,-0.08805031446542833,0.472,0.15455821504478393,-0.2542796103536718,0.5862150531205207
VALIDATION,12:00,QUALITY_3,1,120,125,125,0.10271986917152458,0.049557522123848737,0.504,0.10271986917152458,-0.3829729043584013,0.6119444141931737
VALIDATION,12:00,QUALITY_3,3,30,375,125,-0.006090330122882818,-0.058091286307042814,0.4666666666666667,-0.006090330122882825,-0.1853608560022172,0.17828644282948417
VALIDATION,12:00,QUALITY_3,3,60,375,125,0.018452457743977035,0.044444444444444446,0.504,0.01845245774397707,-0.2396580245568633,0.25129977612250054
VALIDATION,12:00,QUALITY_3,3,120,375,125,-0.1435341279912284,-0.12227074235803763,0.4613333333333333,-0.1435341279912284,-0.4566816701874894,0.1590044722033934
VALIDATION,12:00,QUALITY_3,5,30,625,125,0.06541605744994873,0.0,0.4816,0.06541605744994873,-0.11723689654153534,0.22883511656436079
VALIDATION,12:00,QUALITY_3,5,60,625,125,0.16527392990361028,0.08659793814431596,0.5168,0.16527392990361026,-0.07896427362625012,0.39470437848371015
VALIDATION,12:00,QUALITY_3,5,120,625,125,-0.06518347636229789,-0.12334801762117442,0.4656,-0.0651834763622979,-0.39179085940780173,0.2502695285601747
VALIDATION,12:00,FULL_4,1,30,125,125,-0.027809475061597904,0.0,0.488,-0.027809475061597894,-0.28968535731495226,0.2539778964076801
VALIDATION,12:00,FULL_4,1,60,125,125,0.2247904941854145,0.09225700164746807,0.52,0.2247904941854145,-0.18504264092042713,0.6890244264738019
VALIDATION,12:00,FULL_4,1,120,125,125,-0.03725226020623716,-0.23551401869155209,0.464,-0.03725226020623721,-0.6130524123944301,0.598241213248787
VALIDATION,12:00,FULL_4,3,30,375,125,-0.009305601727960579,-0.014155712841240871,0.47733333333333333,-0.00930560172796055,-0.19981419481608917,0.17939678715902205
VALIDATION,12:00,FULL_4,3,60,375,125,0.14312151447825605,0.09225700164746807,0.5146666666666667,0.1431215144782561,-0.11157708059708753,0.3979327253322999
VALIDATION,12:00,FULL_4,3,120,375,125,-0.04916808719491822,-0.1814814814814815,0.45866666666666667,-0.04916808719491822,-0.3968968977208178,0.2984772709226012
VALIDATION,12:00,FULL_4,5,30,625,125,0.026311324155134336,0.0,0.4976,0.026311324155134326,-0.13292234759000535,0.16996752747718114
VALIDATION,12:00,FULL_4,5,60,625,125,0.08632923391914854,0.0,0.4992,0.08632923391914854,-0.14334629546711977,0.29485395778303475
VALIDATION,12:00,FULL_4,5,120,625,125,-0.08949057139862789,-0.1814814814814815,0.456,-0.08949057139862784,-0.3910172349837059,0.2488584908257451
